label,text
1,happy mother's day! you are beautiful 
1,is going to go have some cuddle time with her C baby and woofies I love our nightlife 
0,I hope when you're calling this the shitshow you mean that in a good way because this will be fun 
1,very much much much mash!!!! more please 
1,I got a Coach purse 
1,YES!! I wanna come hang out with my H-TOWN gurl u know whats up!! haha it'll be bangin! We gotta hang out chick 
1,Nightlife Commando is like chanting The music is cool & Now I'm listening to INXS The music in this song is amazing The bass is win 
1,Thinks he may have broken his nose at the show 
0,finding out a song you had no idea was a cover is actually indeed that and then thinking that that is awesome makes my day 
0,just got my BMTH concert tickets ? youknowimsofreshtilldeath? 
1,Had a great time singing karaoke with the fam good times 
1,you should sing out loud 
1,Im so just heading home 
1,I say it's in the cards 
1,I'm going to town on these two dinner rolls and some dark chocolate yummmm 
0,I may see the sun come up All my bits are sore today - but life is still grand Tomorrow is a new day! Sleep well Friend! 
0,hey hey andrew!!! haha! ;P well happy mother's day to your mum 
1,Happy Mothers Day people i love my mom a lot still 
1,Making yet another attempt to attend church on a Sunday morning! Looking forward to it y'all 
0,i have a degree bitches!!! moving t o dallas in a few hours 
1,Hey that's my Bug! And my martini glasses 
1,I'm glad for you I'm fine thanks Just another night full of M 
1,Hey I saw SNL 2nite&I loved it!! especially the crumpin' tit-boob scene &quot;crumpin'34 dub&quot; wow hilarious 
1,I've read good things bout it Just not feelin it tonight Proly finish it tomorrow after Star Trek 
1,Finally got Xbox Live up and running again stupid router ah well Serious gaming time later on 
1,LOL it's not the army it's starfleet rules are meant to be broken to get the job done That's why he gets the medal 
1,he was soooo great!!! loved him! He was so good live haha it poured on us though makes it that much better! 
1,i met one of the nerdiest servers at chili's today lol he was awesome and i was his favorite 
1,Cool a VERY productive day! I just got a spot as an extra in a feature film that is filming tomorrow AWESOME week all around! 
1,the wedding was amazing and I'm not gonna lie I can't wait to see the pics either! 
0,yep itÃ¯Â¿Â½s Mothers Day here as well but me and my family ignore it! weÃ¯Â¿Â½re celebrating it EVERY day LOL 
1,pretty bummed that it had to rain last nite! oh well still had fun! Goldfish is highly overrated! 
0,Please remember you need a helmet for the bike asap talk to you later ok hope your head not to bad 
1,I fucking love the fucking internet 
1,weird as usual but ok that's why we like it 
1,Its sunny atm need to drop my brother for his classes later so will find out then 
0,Don't go there it is all good 
1,Nope I am in Coquitlam 
1,Oh ok didn't know that 
1,happy mothers day to my mom & all the other mommies - moms to be! have a qood one ladies 
0,My youth group was there! I would have liked 2 go but I couldn't afford it & I had a drama performance-party Luv ya tho! 
1,please wear glasses in your next video! you look amazing in them 
1,I love old school horror movies more I got Elvira tattooed on my back 
1,I'm sure she'll be fine They're not as daft as they look (sometime) 
1,Had an awesome lunch with the family & now dinner with the in-laws 
1,goodnight baby loll jk night 
1,finally got home and get to sleep! had a great time with and friends! 
1,hahahaha wtf dianne????? who twitters that lol i guess it depends who the person is 
1,awwww yur a awesome mother keep up the good work 
1,haha well then maybe u shouldn't be so weak hehe jks xx 
1,heard of And you're the first to mention him to me! 
0,you will never be the same 
1,just got home today was fun 
1,Hi Its not about howmany people follow you its about how much you help others 
1,likes the smell of the roast in the oven mmmmmm must have dips and sakatas to tide me over till the roast is cooked 
1,i think taylor laughtner and selena gomez are the cutest couple! i love them both! just read it on M! my fave mag 
1,rblpn You know I could listen to every version of War Pigs ever recorded ? fm-~5z10d 
1,Grinding Skyguard rep This is less awful than I anticipated Yet still awful Last tabard I need 
1,heyyy girl havent tweeted u all week hope all is well with you 
0,the voter paint just peeled off my skin or maybe my skin just peeled off with the voter paint 
1,hapee mother's day t all the mothers out there! 
1,Girsl night ! on my way to foam party No sleep tonight !! 
1,happy mothers day mam little bit of a hangover now:$ need to do everything for mam now but I love her so for one day I'll do it 
1,Boom and if you will boom! Saw the movie last night - really enjoyed it 
1,meh! You should try the one on commercial drive with all the cats 
1,Some of us are both We may have strong loyalties in one direction but I have love for TNG as well 
1,Yeah The entire time I was all *swoon* b-c of his eyes *swoons thinking about it* 
1,I love that we just get a little peek of your dimple 
1,Just finished yet another amazing book by Susan Elizabeth Philips!!! God I love her books so much!!! Which one to read next??? hmmm 
1,And should have been before! Well I mean instead of Iraq see that is the beer talking freely! 
0,So I was just angrily told I was extemely abusive mentally emotionally & physically It made my day Nightss 
1,I decided you should help me make my first solo album 
1,All in all this has so far gone so much better than expected sure helps to have raised a dog before and i feel im doing things right 
0,Hey it was a GORGEOUS day (and night) here too Played in the sun then a full moon lit my way home Life is good 
1,oo never played it thats so good that u like 2 play games most females dont like too 
1,heeey heeey! about to go read 
1,Just burped at the same exact time as Steph LMFA0 
1,time to go to bed and hopefully wake up to a better day niiiiiiiights yall 
1,My goodness! I go single and shit goes crazy! Haha Fuck this I like being single too much I do what I want holla! 
1,You're welcome! Actually the all Swedish fans are trying to get McFly to us! We are very close now 
1,Thanks for getting me bottled water 
1,Love the 3 mile 3AM runs They make me smile 
1,i totally would house you if i lived there 
1,this one's for the children the children of the world again i say happy mommies day to all and me too 
1,read twilight and new moon keen to read eclipse and breaking dawn hmm twilight was better then new moon but there still awesome 
0,has just figured out his username and password for his twitter account 
1,awhhh It was so nice to see you 
1,it was fun anyway thanks for taking pics with us last minute 
1,thanks for the message! been a fan since forever; actually met you back in '03 So glad I stumbled upon your twitter 
1,Hello Everybody 'Tis a cloudy day here in Amanzimtoti today 
1,Would like to remind people that I am OUT of Kansai Scene and whatever the current issue is like I have had nothing to do with it 
0,Awww here WAZ UUUUP!!! Seriously glad y'all had fun Too bad my invite got lost in the mail lol peace xo 
1,I wanna say happy mother's day to all the mom's including mine love u mama 
1,Is leaving in the morning to go to her mommys 
1,since I'm reading the Twilight series and watching Underworld today I gotta say perfect pic for my day 
0,had a 100% raw day 
1,feelin nice after this bottle of bacardi 
1,Going to bed now *thinks I Twitter WAY too much* 
1,well Sunday the weather looks great gone take my bike to visite my mom on her day 
1,I'm off 2 dream awhile Thanks 4 everything tweeple Many blessings & much joy peace love & happiness 2 u all Hope ur dreams come tru 
1,that was so much fun! the banana dessert alone is worth the trip to austin! we'll be back soon 
1,first night sleeping in my new home 
1,to bad yo dint cast to late times like 4am 
1,4 hours till Mothers Day Party Yeah! 
1,is okay! Hearts getting lovin! Sorry for sneezes 
1,Watching videos on youtube with the bf Thinking about going to bed soon 
1,laundry and loud music relaxing 
1,45 minutes until im off from work I guess i'll go back to work in 15 minutes It's slow today thank god for one of those days 
1,congrats!!! I highly doubt u'll have buyer's remorse u've wanted that car for a while 
0,Can't sleep Fucking morning will come to soon Have to rest! It will be a new day A perfect day to start new changes 
1,it is sooo hard truck and fish please 
0,beer from japan google it 
0,lip syncing &quot;im so excited&quot; wit blairr then were gonna youtube it 
1,I just received a mothers day card from my lovely daughter wishing my a happy mothers day im-kWK9 
1,loves it when mom and dad come to visit! nothin better 
1,Happy birthday sweetie Have a great day in the best place of the word (sorry Chicago jeje 
1,had a wonderful evening with those I love! 
1,my sidekick is awkward flashing oh well leaving my mommy out her flowers and stuff 
0,Yes people skills and social manners are quite nice If you a few billion guess you need MORE love to gently guide you 
1,i love it when justin timberlake hosts snl; hilarious 
1,Happy mom's day to you too 
1,JT should just be a regular on SNL 
1,Happy Mothers Day to all you mothers out there!! i love my mom! GOODNIGHT everyonee!! ? 
1,ui where arre you going to study? 
1,Loves him but most importantly loves my mom! Happy Mothers Day! 
0,nope just whatever you speakin a couple tweets ago lol but fuck it i can get u a raider jersey 
1,add me up: friendster com-americanidolislove friendster 
1,Night peeps Hope you all had a great day! Untill tomorrow 
1,Goin to bed Goodnight everyone 
1,have an amazing time with your mommas tomorrow! Show them how much they mean to you Whatever you do they will love it 
1,finally leavin tha studio Made some really really good music! Very pleased wit tha turnout ! 
0,Yes I blame you all 
1,Jess just posted some hawt pics on the board J u should check them out 
1,T9R8AM booked im arriving medan on 27th june 1155hours 
1,too many GermÃ¯Â¿Â½n rodrÃ¯Â¿Â½guez's results Which one are you? I mean how do you look like in your profile picture? 
0,Awe man that sucks Everyone makes mistakes I have a feeling that people can forgive you 
